"iso","year","growthWDI","temp","temp2","prec","prec2","iso_id","GDPpctile_WDIppp","time","time2"
"DZA",2003,0.0563972,17.9425,321.93330625,620.23,384685.2529,"DZA",63,42,1764
"DZA",2004,0.0283221,17.39,302.4121,553.19,306019.1761,"DZA",63,43,1849
"DZA",2005,0.042506,17.0366666666667,290.248011111111,430.8,185588.64,"DZA",63,44,1936
"DZA",2006,0.0008987,18.0033333333333,324.120011111111,500.32,250320.1024,"DZA",63,45,2025
"DZA",2007,0.0164863,17.4841666666667,305.696084027778,541.85,293601.4225,"DZA",63,46,2116
"DZA",2008,0.0020582,17.4883333333333,305.841802777778,464.46,215723.0916,"DZA",63,47,2209
"DZA",2009,-0.0023755,17.6833333333333,312.700277777778,559.38,312905.9844,"DZA",63,48,2304
"DZA",2010,0.0168644,17.5925,309.49605625,544.17,296120.9889,"DZA",63,49,2401
"DZA",2014,0.0200005200987388,18.1433333333333,329.180544444444,430.19,185063.4361,"DZA",63,53,2809
"DZA",2015,0.0109962061859601,17.96,322.5616,417.4,174222.76,"DZA",63,54,2916
"DZA",2016,0.0178594064734014,18.1558333333333,329.634284027778,394.91,155953.9081,"DZA",63,55,3025
"DZA",2017,-0.00541667024495979,18.0625,326.25390625,423.18,179081.3124,"DZA",63,56,3136
"DZA",2018,-0.00546019580108478,17.5558333333333,308.207284027778,564.18,318299.0724,"DZA",63,57,3249
"DZA",2019,-0.00939992962004737,17.74,314.7076,457.79,209571.6841,"DZA",63,58,3364
"DZA",2020,-0.0661247509707083,18.0341666666667,325.231167361111,372.19,138525.3961,"DZA",63,59,3481
"DZA",2021,0.0213263632683078,18.2658333333333,333.640667361111,350.8,123060.64,"DZA",63,60,3600
"DZA",2022,0.0196825188100587,18.715,350.251225,304.74,92866.4676,"DZA",63,61,3721
"ECU",1961,-0.0130949,19.6108333333333,384.584784027778,1103.03,1216675.1809,"ECU",52,0,0
"ECU",1962,0.0159548,19.61,384.5521,1003.19,1006390.1761,"ECU",52,1,1
"ECU",1963,0.0092219,19.8275,393.12975625,1114.41,1241909.6481,"ECU",52,2,4
"ECU",1964,0.046282,19.3141666666667,373.037034027778,1069.64,1144129.7296,"ECU",52,3,9
"ECU",1965,0.0170777,20.0516666666667,402.069336111111,1513.75,2291439.0625,"ECU",52,4,16
"ECU",1966,-0.0324776,19.71,388.4841,1151.43,1325791.0449,"ECU",52,5,25
"ECU",1967,0.0160902,19.28,371.7184,1092.6,1193774.76,"ECU",52,6,36
"ECU",1968,-0.0101094,19.2858333333333,371.943367361111,927.41,860089.3081,"ECU",52,7,49
"ECU",1969,0.0167467,20.2683333333333,410.805336111111,1433.16,2053947.5856,"ECU",52,8,64
"ECU",1970,0.0377655,19.6291666666667,385.304184027778,1265.96,1602654.7216,"ECU",52,9,81
"ECU",1971,0.0325502,19.2108333333333,369.056117361111,1297.32,1683039.1824,"ECU",52,10,100
"ECU",1972,0.0207186,20.6275,425.49375625,1937.33,3753247.5289,"ECU",52,11,121
"ECU",1973,0.1026163,19.3941666666667,376.133700694444,1513.82,2291650.9924,"ECU",52,12,144
"ECU",1974,0.078539,19.0266666666667,362.014044444444,1157.17,1339042.4089,"ECU",52,13,169
"ECU",1975,0.0767079,18.9975,360.90500625,1714.85,2940710.5225,"ECU",52,14,196
"ECU",1976,0.0442557,19.7525,390.16125625,1553.29,2412709.8241,"ECU",52,15,225
"ECU",1977,-0.010892,19.8825,395.31380625,1059.09,1121671.6281,"ECU",52,16,256
"ECU",1978,0.0290029,19.7966666666667,391.908011111111,937.33,878587.5289,"ECU",52,17,289
"ECU",1979,0.0105039,20.0325,401.30105625,800.59,640944.3481,"ECU",52,18,324
"ECU",1980,0.0106048,19.8916666666667,395.678402777778,1082.57,1171957.8049,"ECU",52,19,361
"ECU",1981,0.0291736,19.865,394.618225,1095.99,1201194.0801,"ECU",52,20,400
"ECU",1982,-0.0189623,20.5566666666667,422.576544444444,1173.45,1376984.9025,"ECU",52,21,441
"ECU",1983,-0.0282377,21.0275,442.15575625,2269.39,5150130.9721,"ECU",52,22,484
"ECU",1984,0.0011356,19.8233333333333,392.964544444444,1342.04,1801071.3616,"ECU",52,23,529
"ECU",1985,0.0138227,19.5433333333333,381.941877777778,808.03,652912.4809,"ECU",52,24,576
"ECU",1986,0.0092711,19.8591666666667,394.386500694444,1078.09,1162278.0481,"ECU",52,25,625
"ECU",1987,-0.0273253,20.4808333333333,419.464534027778,1575.49,2482168.7401,"ECU",52,26,676
"ECU",1988,0.0327031,19.6525,386.22075625,1147.8,1317444.84,"ECU",52,27,729
"ECU",1989,-0.0141479,19.49,379.8601,1359.43,1848049.9249,"ECU",52,28,784
"ECU",1990,0.0124768,20.1125,404.51265625,1021.29,1043033.2641,"ECU",52,29,841
"ECU",1991,0.0188738,20.1475,405.92175625,983.49,967252.5801,"ECU",52,30,900
"ECU",1992,-0.0017454,20.2825,411.37980625,1720.16,2958950.4256,"ECU",52,31,961
"ECU",1993,-0.0026829,20.125,405.015625,1431.29,2048591.0641,"ECU",52,32,1024
"ECU",1994,0.0198736,19.9158333333333,396.640417361111,1392.82,1939947.5524,"ECU",52,33,1089
"ECU",1995,0.0008069,20.2133333333333,408.578844444444,1038.98,1079479.4404,"ECU",52,34,1156
"ECU",1996,-0.0039352,19.5491666666667,382.169917361111,1059.33,1122180.0489,"ECU",52,35,1225
"ECU",1997,0.0216334,20.7791666666667,431.773767361111,1626.13,2644298.7769,"ECU",52,36,1296
"ECU",1998,0.0117442,20.8616666666667,435.209136111111,2252.3,5072855.29,"ECU",52,37,1369
"ECU",1999,-0.0686569,19.5425,381.90930625,1660.06,2755799.2036,"ECU",52,38,1444
"ECU",2000,-0.0089719,19.4916666666667,379.925069444444,1418.5,2012142.25,"ECU",52,39,1521
"ECU",2001,0.0197937,19.62,384.9444,1155.56,1335318.9136,"ECU",52,40,1600
"ECU",2002,0.0208427,20.1766666666667,407.097877777778,1502,2256004,"ECU",52,41,1681
"ECU",2003,0.0078777,19.9941666666667,399.766700694445,1519.9,2310096.01,"ECU",52,42,1764
"ECU",2004,0.0603153,20.0191666666667,400.767034027778,1061.57,1126930.8649,"ECU",52,43,1849
"ECU",2005,0.0333929,19.8658333333333,394.651334027778,854.46,730101.8916,"ECU",52,44,1936
"ECU",2006,0.0253686,20.0041666666667,400.166684027778,1106.24,1223766.9376,"ECU",52,45,2025
"ECU",2007,0.0043519,19.4108333333333,376.780450694444,1073.34,1152058.7556,"ECU",52,46,2116
"ECU",2008,0.0446759,19.7616666666667,390.523469444444,1599.84,2559488.0256,"ECU",52,47,2209
"ECU",2009,-0.011026,20.275,411.075625,1073.01,1151350.4601,"ECU",52,48,2304
"ECU",2010,0.01266,20.0091666666667,400.366750694444,1680.46,2823945.8116,"ECU",52,49,2401
"ECU",2014,0.0274412306472649,20.3158333333333,412.733084027778,1225.03,1500698.5009,"ECU",52,53,2809
"ECU",2015,-0.0130274985042635,20.855,434.931025,1689.64,2854883.3296,"ECU",52,54,2916
"ECU",2016,-0.0212550882201938,20.6441666666667,426.181617361111,1307.67,1710000.8289,"ECU",52,55,3025
"ECU",2017,0.0436195467405905,20.4391666666667,417.759534027778,1930.73,3727718.3329,"ECU",52,56,3136
"ECU",2018,-0.00674558960176682,20.1858333333333,407.467867361111,1047.2,1096627.84,"ECU",52,57,3249
"ECU",2019,-0.0151253154807527,20.6875,427.97265625,1597.43,2551782.6049,"ECU",52,58,3364
"ECU",2020,-0.103108339169142,20.47,419.0209,1296.65,1681301.2225,"ECU",52,59,3481
"ECU",2021,0.0857789544186942,20.0633333333333,402.537344444444,1272.91,1620299.8681,"ECU",52,60,3600
"ECU",2022,0.050282959697896,19.6916666666667,387.761736111111,1195.71,1429722.4041,"ECU",52,61,3721
"EGY",1966,-0.0157316,22.035,485.541225,55.7,3102.49,"EGY",48,0,0
"EGY",1967,-0.0195874,20.815,433.264225,47.23,2230.6729,"EGY",48,1,1
"EGY",1968,0.0016785,21.7608333333333,473.533867361111,36.25,1314.0625,"EGY",48,2,4
"EGY",1969,0.0416727,21.6608333333333,469.191700694444,48.95,2396.1025,"EGY",48,3,9
"EGY",1970,0.031323,21.1908333333333,449.051417361111,40.47,1637.8209,"EGY",48,4,16
"EGY",1971,0.0117886,21.0808333333333,444.401534027778,68.71,4721.0641,"EGY",48,5,25
"EGY",1972,-0.0010399,21.2616666666667,452.058469444444,48.82,2383.3924,"EGY",48,6,36
"EGY",1973,-0.0135354,21.1366666666667,446.758677777778,28.59,817.3881,"EGY",48,7,49
"EGY",1974,0.0041024,21.2933333333333,453.406044444444,86.19,7428.7161,"EGY",48,8,64
"EGY",1975,0.0649651,21.185,448.804225,42.46,1802.8516,"EGY",48,9,81
"EGY",1976,0.1155888,21.1016666666667,445.280336111111,30.18,910.8324,"EGY",48,10,100
"EGY",1977,0.0996183,21.3258333333333,454.791167361111,58.37,3407.0569,"EGY",48,11,121
"EGY",1978,0.0347515,21.3558333333333,456.071617361111,56.79,3225.1041,"EGY",48,12,144
"EGY",1979,0.0368864,21.8933333333333,479.318044444444,48.15,2318.4225,"EGY",48,13,169
"EGY",1980,0.073347,21.4225,458.92350625,41.44,1717.2736,"EGY",48,14,196
"EGY",1981,0.0145629,21.3308333333333,455.004450694444,27.53,757.9009,"EGY",48,15,225
"EGY",1982,0.0719609,20.9116666666667,437.297802777778,63.46,4027.1716,"EGY",48,16,256
"EGY",1983,0.0486681,20.6483333333333,426.353669444444,46.6,2171.56,"EGY",48,17,289
"EGY",1984,0.0361298,21.1383333333333,446.829136111111,37.08,1374.9264,"EGY",48,18,324
"EGY",1985,0.0407013,21.4708333333333,460.996684027778,55.61,3092.4721,"EGY",48,19,361
"EGY",1986,0.0025963,21.5441666666667,464.151117361111,68.36,4673.0896,"EGY",48,20,400
"EGY",1987,0.0012649,21.1125,445.73765625,48.84,2385.3456,"EGY",48,21,441
"EGY",1988,0.028531,21.5483333333333,464.330669444444,78.04,6090.2416,"EGY",48,22,484
"EGY",1989,0.0266244,21.2675,452.30655625,50.13,2513.0169,"EGY",48,23,529
"EGY",1990,0.035201,21.515,462.895225,46.55,2166.9025,"EGY",48,24,576
"EGY",1991,-0.0077528,21.4383333333333,459.602136111111,84.24,7096.3776,"EGY",48,25,625
"EGY",1992,0.0263797,20.8058333333333,432.882700694444,71.95,5176.8025,"EGY",48,26,676
"EGY",1993,0.0126689,21.4216666666667,458.887802777778,42.16,1777.4656,"EGY",48,27,729
"EGY",1994,0.0235017,21.7925,474.91305625,77.9,6068.41,"EGY",48,28,784
"EGY",1995,0.02995,21.4158333333333,458.637917361111,30.27,916.2729,"EGY",48,29,841
"EGY",1996,0.0331877,21.6525,468.83075625,38.48,1480.7104,"EGY",48,30,900
"EGY",1997,0.0379557,21.2441666666667,451.314617361111,54.52,2972.4304,"EGY",48,31,961
"EGY",1998,0.0239955,22.0175,484.77030625,43.56,1897.4736,"EGY",48,32,1024
"EGY",1999,0.0435746,21.975,482.900625,19.24,370.1776,"EGY",48,33,1089
"EGY",2000,0.0364571,21.4041666666667,458.138350694445,65.43,4281.0849,"EGY",48,34,1156
"EGY",2001,0.0187283,22.0425,485.87180625,33.14,1098.2596,"EGY",48,35,1225
"EGY",2002,0.0072114,22.0375,485.65140625,63.3,4006.89,"EGY",48,36,1296
"EGY",2003,0.0150336,21.9066666666667,479.902044444444,46.43,2155.7449,"EGY",48,37,1369
"EGY",2004,0.0235536,21.8358333333333,476.803617361111,53.43,2854.7649,"EGY",48,38,1444
"EGY",2005,0.0270797,21.7233333333333,471.903211111111,40.55,1644.3025,"EGY",48,39,1521
"EGY",2006,0.0494389,21.7966666666667,475.094677777778,39.6,1568.16,"EGY",48,40,1600
"EGY",2007,0.0516492,22.115,489.073225,36.04,1298.8816,"EGY",48,41,1681
"EGY",2008,0.0522552,22.2983333333333,497.215669444444,37.63,1416.0169,"EGY",48,42,1764
"EGY",2009,0.0289427,22.0941666666667,488.152200694444,16.08,258.5664,"EGY",48,43,1849
"EGY",2010,0.033386,23.2058333333333,538.510700694444,19,361,"EGY",48,44,1936
"EGY",2014,0.00599558564006458,22.7158333333333,516.009084027778,49.21,2421.6241,"EGY",48,48,2304
"EGY",2015,0.0220415858015615,22.44,503.5536,47.32,2239.1824,"EGY",48,49,2401
"EGY",2016,0.0224497375649698,22.9933333333333,528.693377777778,34.64,1199.9296,"EGY",48,50,2500
"EGY",2017,0.0212015477172733,22.4175,502.54430625,13.76,189.3376,"EGY",48,51,2601
"EGY",2018,0.0335166753247044,23.3033333333333,543.045344444444,69.89,4884.6121,"EGY",48,52,2704
"EGY",2019,0.0371584088573542,22.5766666666667,509.705877777778,63.55,4038.6025,"EGY",48,53,2809
"EGY",2020,0.0188111975917718,22.495,506.025025,58.31,3400.0561,"EGY",48,54,2916
"EGY",2021,0.0176220484283698,23.0891666666667,533.109617361111,58.38,3408.2244,"EGY",48,55,3025
"EGY",2022,0.0501555864991792,22.4408333333333,503.591000694444,53.22,2832.3684,"EGY",48,56,3136
"ERI",1993,0.1224272,24.0308333333333,577.480950694444,322.32,103890.1824,"ERI",7,0,0
"ERI",1994,0.1860982,23.9433333333333,573.283211111111,327.82,107465.9524,"ERI",7,1,1
"ERI",1995,0.0158176,23.76,564.5376,309.33,95685.0489,"ERI",7,2,4
"ERI",1996,0.0694863,24.27,589.0329,286.46,82059.3316,"ERI",7,3,9
"ERI",1997,0.0513891,24.1891666666667,585.115784027778,288.08,82990.0864,"ERI",7,4,16
"ERI",1998,-0.0123117,24.5125,600.86265625,390.06,152146.8036,"ERI",7,5,25
"ERI",1999,-0.0339088,24.4366666666667,597.150677777778,291.26,84832.3876,"ERI",7,6,36
"ERI",2000,-0.0691537,24.3508333333333,592.963084027778,323.85,104878.8225,"ERI",7,7,49
"ERI",2001,0.0435674,24.4675,598.65855625,350.4,122780.16,"ERI",7,8,64
"ERI",2002,-0.0133303,24.8358333333333,616.818617361111,315.26,99388.8676,"ERI",7,9,81
"ERI",2003,-0.0705479,24.5291666666667,601.680017361111,385.5,148610.25,"ERI",7,10,100
"ERI",2004,-0.0278318,24.4183333333333,596.255002777778,278.94,77807.5236,"ERI",7,11,121
"ERI",2005,-0.0141983,24.715,610.831225,386.82,149629.7124,"ERI",7,12,144
"ERI",2006,-0.0463434,24.3975,595.23800625,347.18,120533.9524,"ERI",7,13,169
"ERI",2007,-0.0199622,24.3033333333333,590.652011111111,375.99,141368.4801,"ERI",7,14,196
"ERI",2008,-0.1354927,24.4891666666667,599.719284027778,322.13,103767.7369,"ERI",7,15,225
"ERI",2009,0.0059045,25.1375,631.89390625,273.25,74665.5625,"ERI",7,16,256
"ERI",2010,-0.0107381,25.3241666666667,641.313417361111,342.64,117402.1696,"ERI",7,17,289
"ESP",1961,0.1025971,15.2425,232.33380625,628.67,395225.9689,"ESP",83,0,0
"ESP",1962,0.0856865,14.4075,207.57605625,728.53,530755.9609,"ESP",83,1,1
"ESP",1963,0.0828648,14.0516666666667,197.449336111111,822.09,675831.9681,"ESP",83,2,4
"ESP",1964,0.0417871,14.7141666666667,216.506700694444,535.95,287242.4025,"ESP",83,3,9
"ESP",1965,0.0497957,14.2825,203.98980625,656.03,430375.3609,"ESP",83,4,16
"ESP",1966,0.0597154,14.6658333333333,215.086667361111,628.38,394861.4244,"ESP",83,5,25
"ESP",1967,0.0301812,14.4341666666667,208.345167361111,564.85,319055.5225,"ESP",83,6,36
"ESP",1968,0.0508088,14.5975,213.08700625,607.3,368813.29,"ESP",83,7,49
"ESP",1969,0.07547,13.9933333333333,195.813377777778,843.85,712082.8225,"ESP",83,8,64
"ESP",1970,0.0309079,14.4875,209.88765625,558.59,312022.7881,"ESP",83,9,81
"ESP",1971,0.0343546,13.9616666666667,194.928136111111,751.56,564842.4336,"ESP",83,10,100
"ESP",1972,0.0692912,13.6566666666667,186.504544444444,808.1,653025.61,"ESP",83,11,121
"ESP",1973,0.0659304,14.2483333333333,203.015002777778,506.09,256127.0881,"ESP",83,12,144
"ESP",1974,0.0450259,14.1433333333333,200.033877777778,563.6,317644.96,"ESP",83,13,169
"ESP",1975,-0.0052424,14.1808333333333,201.096034027778,611.17,373528.7689,"ESP",83,14,196
"ESP",1976,0.0210665,14.1891666666667,201.332450694444,691.71,478462.7241,"ESP",83,15,225
"ESP",1977,0.0160799,14.3041666666667,204.609184027778,749.02,561030.9604,"ESP",83,16,256
"ESP",1978,0.0008035,14.4125,207.72015625,624.17,389588.1889,"ESP",83,17,289
"ESP",1979,-0.0084574,14.545,211.557025,734.76,539872.2576,"ESP",83,18,324
"ESP",1980,0.015472,14.3058333333333,204.656867361111,556.12,309269.4544,"ESP",83,19,361
"ESP",1981,-0.009347,14.86,220.8196,526.36,277054.8496,"ESP",83,20,400
"ESP",1982,0.007043,14.9216666666667,222.656136111111,611.84,374348.1856,"ESP",83,21,441
"ESP",1983,0.0128234,14.9275,222.83025625,519.09,269454.4281,"ESP",83,22,484
"ESP",1984,0.0136019,14.17,200.7889,642.38,412652.0644,"ESP",83,23,529
"ESP",1985,0.019292,14.7891666666667,218.719450694444,543.29,295164.0241,"ESP",83,24,576
"ESP",1986,0.0289797,14.635,214.183225,559.77,313342.4529,"ESP",83,25,625
"ESP",1987,0.0515199,15.0641666666667,226.929117361111,711.32,505976.1424,"ESP",83,26,676
"ESP",1988,0.0474894,14.89,221.7121,591.98,350440.3204,"ESP",83,27,729
"ESP",1989,0.0451901,15.5833333333333,242.840277777778,732.79,536981.1841,"ESP",83,28,784
"ESP",1990,0.0355977,15.4383333333333,238.342136111111,536.31,287628.4161,"ESP",83,29,841
"ESP",1991,0.022863,14.7041666666667,216.212517361111,579.56,335889.7936,"ESP",83,30,900
"ESP",1992,0.0059496,14.7241666666667,216.801084027778,555.58,308669.1364,"ESP",83,31,961
"ESP",1993,-0.0134776,14.35,205.9225,599.82,359784.0324,"ESP",83,32,1024
"ESP",1994,0.0208623,15.3733333333333,236.339377777778,516.47,266741.2609,"ESP",83,33,1089
"ESP",1995,0.0248618,15.6591666666667,245.209500694444,518.97,269329.8609,"ESP",83,34,1156
"ESP",1996,0.0219004,14.8925,221.78655625,842.93,710530.9849,"ESP",83,35,1225
"ESP",1997,0.0354219,15.77,248.6929,757.44,573715.3536,"ESP",83,36,1296
"ESP",1998,0.0402124,15.3,234.09,493.27,243315.2929,"ESP",83,37,1369
"ESP",1999,0.0410954,15.2091666666667,231.318750694444,580.2,336632.04,"ESP",83,38,1444
"ESP",2000,0.0408395,15.3016666666667,234.141002777778,624.06,389450.8836,"ESP",83,39,1521
"ESP",2001,0.0238723,15.3933333333333,236.954711111111,588.38,346191.0244,"ESP",83,40,1600
"ESP",2002,0.0103013,15.3491666666667,235.596917361111,702.09,492930.3681,"ESP",83,41,1681
"ESP",2003,0.0123422,15.705,246.647025,707.04,499905.5616,"ESP",83,42,1764
"ESP",2004,0.0148185,15.2741666666667,233.300167361111,579.74,336098.4676,"ESP",83,43,1849
"ESP",2005,0.0183158,15.0358333333333,226.076284027778,479.15,229584.7225,"ESP",83,44,1936
"ESP",2006,0.0230498,15.7991666666667,249.613667361111,620.3,384772.09,"ESP",83,45,2025
"ESP",2007,0.0156895,15.1675,230.05305625,580.31,336759.6961,"ESP",83,46,2116
"ESP",2008,-0.0070759,15.1216666666667,228.664802777778,662.67,439131.5289,"ESP",83,47,2209
"ESP",2009,-0.0479347,15.7158333333333,246.987417361111,603.33,364007.0889,"ESP",83,48,2304
"ESP",2010,-0.0066187,15.06,226.8036,792.9,628690.41,"ESP",83,49,2401
"ESP",2014,0.0183396646193863,15.9775,255.28050625,634.63,402755.2369,"ESP",83,53,2809
"ESP",2015,0.0414701193619516,15.9125,253.20765625,491.36,241434.6496,"ESP",83,54,2916
"ESP",2016,0.0283577124069477,15.82,250.2724,630.04,396950.4016,"ESP",83,55,3025
"ESP",2017,0.0264617061107108,16.0266666666667,256.854044444444,465.48,216671.6304,"ESP",83,56,3136
"ESP",2018,0.0193406292039191,15.6083333333333,243.620069444444,784.37,615236.2969,"ESP",83,57,3249
"ESP",2019,0.0123303741249605,15.8166666666667,250.166944444444,566.43,320842.9449,"ESP",83,58,3364
"ESP",2020,-0.113931290455953,16.0758333333333,258.432417361111,603.94,364743.5236,"ESP",83,59,3481
"ESP",2021,0.0649336738803039,15.6833333333333,245.966944444444,606.98,368424.7204,"ESP",83,60,3600
"ESP",2022,0.0560841068844668,16.615,276.058225,531.52,282513.5104,"ESP",83,61,3721
"EST",1994,0.0048253,5.31666666666667,28.2669444444444,649.19,421447.6561,"EST",64,0,0
"EST",1995,0.0616807,6.1,37.21,669.77,448591.8529,"EST",64,1,1
"EST",1996,0.0719833,4.77166666666667,22.7688027777778,602.42,362909.8564,"EST",64,2,4
"EST",1997,0.1223811,5.86666666666667,34.4177777777778,705.76,498097.1776,"EST",64,3,9
"EST",1998,0.0754841,5.37583333333333,28.8995840277778,763.35,582703.2225,"EST",64,4,16
"EST",1999,0.0012856,6.40416666666667,41.0133506944444,637.11,405909.1521,"EST",64,5,25
"EST",2000,0.0807698,7.005,49.070025,686.13,470774.3769,"EST",64,6,36
"EST",2001,0.067292,5.92833333333333,35.1451361111111,791.54,626535.5716,"EST",64,7,49
"EST",2002,0.0698764,6.13166666666667,37.5973361111111,538.96,290477.8816,"EST",64,8,64
"EST",2003,0.0810626,5.66833333333333,32.1300027777778,640.75,410560.5625,"EST",64,9,81
"EST",2004,0.0674762,5.90083333333333,34.8198340277778,754.99,570009.9001,"EST",64,10,100
"EST",2005,0.0907791,6.02166666666667,36.2604694444444,656.86,431465.0596,"EST",64,11,121
"EST",2006,0.1020913,6.43916666666667,41.4628673611111,570.22,325150.8484,"EST",64,12,144
"EST",2007,0.07681,6.56333333333333,43.0773444444444,723.9,524031.21,"EST",64,13,169
"EST",2008,-0.0397185,7.17,51.4089,817.8,668796.84,"EST",64,14,196
"EST",2009,-0.1500393,5.92166666666667,35.0661361111111,731.61,535253.1921,"EST",64,15,225
"EST",2010,0.027607,4.8075,23.11205625,765.04,585286.2016,"EST",64,16,256
"EST",2014,0.0359411590769302,6.88083333333333,47.3458673611111,650.72,423436.5184,"EST",64,20,400
"EST",2015,0.0177141701957223,7.28083333333333,53.0105340277778,607.24,368740.4176,"EST",64,21,441
"EST",2016,0.0306301090349199,6.3975,40.92800625,707.96,501207.3616,"EST",64,22,484
"EST",2017,0.0550685731354206,6.15916666666667,37.9353340277778,794.02,630467.7604,"EST",64,23,529
"EST",2018,0.0333940936378892,6.87833333333333,47.3114694444444,558.6,312033.96,"EST",64,24,576
"EST",2019,0.033419636171697,7.05333333333333,49.7495111111111,744.98,554995.2004,"EST",64,25,625
"EST",2020,-0.0307548007766944,8.075,65.205625,725.76,526727.5776,"EST",64,26,676
"EST",2021,0.0814019436008853,6.17833333333333,38.1718027777778,715.21,511525.3441,"EST",64,27,729
"EST",2022,-0.0253754963208853,6.80583333333333,46.3193673611111,613.09,375879.3481,"EST",64,28,784
"ETH",1982,-0.0186301,19.385,375.778225,1200.32,1440768.1024,"ETH",2,0,0
"ETH",1983,0.0486353,19.6,384.16,1196.08,1430607.3664,"ETH",2,1,1
"ETH",1984,-0.0606446,19.4625,378.78890625,890.36,792740.9296,"ETH",2,2,4
"ETH",1985,-0.1501404,19.2583333333333,370.883402777778,1091.56,1191503.2336,"ETH",2,3,9
"ETH",1986,0.0602791,19.4816666666667,379.535336111111,980.71,961792.1041,"ETH",2,4,16
"ETH",1987,0.0976254,19.6666666666667,386.777777777778,996.85,993709.9225,"ETH",2,5,25
"ETH",1988,-0.027545,19.5016666666667,380.315002777778,1124.35,1264162.9225,"ETH",2,6,36
"ETH",1989,-0.036868,18.9358333333333,358.565784027778,1105.91,1223036.9281,"ETH",2,7,49
"ETH",1990,-0.0071317,19.565,382.789225,1032.44,1065932.3536,"ETH",2,8,64
"ETH",1991,-0.1088442,19.6933333333333,387.827377777778,1023.36,1047265.6896,"ETH",2,9,81
"ETH",1992,-0.1259137,19.2925,372.20055625,1084.1,1175272.81,"ETH",2,10,100
"ETH",1993,0.0885393,19.38,375.5844,1197,1432809,"ETH",2,11,121
"ETH",1994,-0.002537,19.4566666666667,378.561877777778,1079.03,1164305.7409,"ETH",2,12,144
"ETH",1995,0.0269694,19.6516666666667,386.188002777778,1007.99,1016043.8401,"ETH",2,13,169
"ETH",1996,0.0861892,19.6858333333333,387.532034027778,1241.34,1540924.9956,"ETH",2,14,196
"ETH",1997,0.0012231,19.6983333333333,388.024336111111,1163.27,1353197.0929,"ETH",2,15,225
"ETH",1998,-0.0639856,19.9358333333333,397.437450694445,1208.78,1461149.0884,"ETH",2,16,256
"ETH",1999,0.0218,19.3391666666667,374.003367361111,1018.51,1037362.6201,"ETH",2,17,289
"ETH",2000,0.0302973,19.7091666666667,388.451250694444,1174.41,1379238.8481,"ETH",2,18,324
"ETH",2001,0.0508963,19.8566666666667,394.287211111111,1119.89,1254153.6121,"ETH",2,19,361
"ETH",2002,-0.0138503,20.3283333333333,413.241136111111,960.98,923482.5604,"ETH",2,20,400
"ETH",2003,-0.0506133,20.0083333333333,400.333402777778,1042.46,1086722.8516,"ETH",2,21,441
"ETH",2004,0.098834,19.9666666666667,398.667777777778,1103.65,1218043.3225,"ETH",2,22,484
"ETH",2005,0.083737,20.0775,403.10600625,1199.72,1439328.0784,"ETH",2,23,529
"ETH",2006,0.0753723,19.9758333333333,399.033917361111,1213.98,1473747.4404,"ETH",2,24,576
"ETH",2007,0.0813677,19.87,394.8169,1134.41,1286886.0481,"ETH",2,25,625
"ETH",2008,0.0757075,19.8108333333333,392.469117361111,1149.06,1320338.8836,"ETH",2,26,676
"ETH",2009,0.0578862,20.515,420.865225,1057.51,1118327.4001,"ETH",2,27,729
"ETH",2010,0.0919734,20.3175,412.80080625,1158.49,1342099.0801,"ETH",2,28,784
"ETH",2014,0.0733861859355025,20.0466666666667,401.868844444444,1236.91,1529946.3481,"ETH",2,32,1024
"ETH",2015,0.074680767605293,20.5125,420.76265625,1111.3,1234987.69,"ETH",2,33,1089
"ETH",2016,0.065099145630674,20.4908333333333,419.874250694444,1287.27,1657064.0529,"ETH",2,34,1156
"ETH",2017,0.0661862070026751,20.1916666666667,407.703402777778,1198.63,1436713.8769,"ETH",2,35,1225
"ETH",2018,0.0397407545942133,19.87,394.8169,1190.18,1416528.4324,"ETH",2,36,1296
"ETH",2019,0.0548664148021712,19.9641666666667,398.567950694444,1312.94,1723811.4436,"ETH",2,37,1369
"ETH",2020,0.0322311599492807,19.8783333333333,395.148136111111,1263.88,1597392.6544,"ETH",2,38,1444
"ETH",2021,0.0285565763078523,19.9941666666667,399.766700694444,1287.89,1658660.6521,"ETH",2,39,1521
"ETH",2022,0.0259539967644373,19.9858333333333,399.433534027778,1181.6,1396178.56,"ETH",2,40,1600
"FIN",1961,0.0662367,4.78083333333333,22.8563673611111,648.04,419955.8416,"FIN",86,0,0
"FIN",1962,0.0225835,2.75083333333333,7.56708402777778,668.53,446932.3609,"FIN",86,1,1
"FIN",1963,0.0252532,2.865,8.208225,511.6,261734.56,"FIN",86,2,4
"FIN",1964,0.0454976,3.46833333333333,12.0293361111111,484.87,235098.9169,"FIN",86,3,9
"FIN",1965,0.0483366,2.815,7.924225,558.68,312123.3424,"FIN",86,4,16
"FIN",1966,0.0197031,1.89,3.5721,608.23,369943.7329,"FIN",86,5,25
"FIN",1967,0.0160409,3.65666666666667,13.3712111111111,658.55,433688.1025,"FIN",86,6,36
"FIN",1968,0.0182819,2.6325,6.93005625,579.67,336017.3089,"FIN",86,7,49
"FIN",1969,0.0921862,2.38333333333333,5.68027777777778,508.67,258745.1689,"FIN",86,8,64
"FIN",1970,0.0557524,2.74916666666667,7.55791736111111,587.91,345638.1681,"FIN",86,9,81
