"metric","unweighted","pop_weighted","percent_change"
"temp_coef",0.0127177399159016,0.0136102416355528,7.01776986754774
"temp2_coef",-0.000487076480604488,-0.000499406558357898,2.53144593188077
"optimum_temp_c",13.0551775976928,13.6264145992643,4.37555902473818
"effect_25c_vs_opt",-0.069495479101947,-0.0646024557459723,-7.04077937040602
