"X","Y2","Y3","Y4","Y5","Y6","Y7","spline_est_3","spline_est_4","spline_est_5","spline_est_6","spline_est_7"
11.3333333333333,0.0815721177601361,0.0792950755763381,0.0716190496715663,0.076411489047312,0.0607152559448865,0.0656156411222955,0.0166330611287046,0.0333876827598747,0.0362718224900822,0.0350949050150356,0.0372652411809607
11.6666666666667,0.0820771113808,0.080140659166523,0.0724634966225747,0.0770466615548284,0.0615109497851309,0.0675532911724029,0.0181469599777504,0.0347609491641477,0.0370522248529223,0.0364500754341884,0.0399799890767448
12,0.0824738657835519,0.0808867015413739,0.0732375778409466,0.0776056107962181,0.0620854703443671,0.0693260618760115,0.0195977451739435,0.0360189001586141,0.0375816452829508,0.03766843051976,0.0426580097225715
12.3333333333333,0.0827623809683919,0.08153198676397,0.073940278166826,0.0780893249064869,0.0624361309619122,0.0709100705991685,0.0209794799613008,0.0371549387518661,0.0378457255460253,0.0387420584360071,0.0452490806410528
12.6666666666667,0.0829426569353201,0.0820752988973908,0.0745704569428354,0.0784986727065892,0.0625620287327873,0.0722826665466572,0.0222862275838398,0.038162467952496,0.0378301074080031,0.0396616711010581,0.0477029793548004
13,0.0830146936843364,0.0825154220047154,0.0751268480140764,0.0788343928005748,0.0624640347370905,0.0734227590979145,0.0235120512855776,0.0390348907690962,0.0375204326347418,0.0404168638440436,0.0499694833864265
13.3333333333333,0.0829784912154409,0.0828511401490232,0.0756080597281293,0.0790970826727352,0.0621447707959293,0.0743111327319328,0.0246510143105315,0.0397656102102588,0.0369023429920987,0.040997199766627,0.0519983702585428
13.6666666666667,0.0828340495286334,0.0830812373933936,0.076012574935053,0.0792871877847506,0.0616085727539131,0.0749307455884129,0.0256971799027186,0.0403480292845763,0.0359614802459315,0.0413922419704718,0.0537394174937614
14,0.0825813686239141,0.0832044978009057,0.0763387509873852,0.0794049906728364,0.0608614402882067,0.0752670087124288,0.0266446113061562,0.0407755510006409,0.0346877662735002,0.0415915535572413,0.0551424026146941
14.3333333333333,0.0822204485012829,0.083219705434639,0.0765848197401425,0.0794506000448898,0.0599109732441434,0.0753080430298648,0.0274873717648615,0.0410415783670448,0.0330989878129553,0.0415846976285991,0.0561571031439529
14.6666666666667,0.0817512891607398,0.0831256443576728,0.0767488875508201,0.0794239398776365,0.0587662944973993,0.0750449111008895,0.0282195245228518,0.0411395143923805,0.031224085033878,0.0413612372862085,0.0567332966041496
15,0.0811738906022849,0.0829210986330863,0.0768289352793919,0.0793247385137775,0.0574379593427265,0.0744718206987298,0.0288351328241443,0.0410627620852402,0.0290920276844192,0.0409107356317331,0.0568207605178963
15.3333333333333,0.0804882528259181,0.082604852323959,0.0768228182883108,0.0791525177591352,0.0559378514092476,0.0735862972610029,0.0293282599127562,0.0408047244542161,0.0267317855127294,0.0402227557668361,0.0563692724078049
15.6666666666667,0.0796943758316394,0.08217568949337,0.0767282664425082,0.078906581979801,0.0542790651023107,0.0723893222608714,0.0296929690327047,0.0403588045079006,0.0241723282669595,0.0392868607931812,0.0553286097964872
16,0.0787922596194488,0.0816323942043987,0.0765428841093945,0.0785860071992808,0.0524757745719029,0.0708854345452892,0.029923323428007,0.039718405254886,0.0214426256952602,0.0380926138124316,0.0536485502065552
16.3333333333333,0.0777819041893464,0.0809737505201245,0.0762641501588586,0.0781896301956426,0.0505430892076267,0.0690827916875869,0.0300133863426805,0.0388769297037646,0.018571647545782,0.036629577926251,0.0512788711606208
16.6666666666667,0.076663309541332,0.0801985425036265,0.0758894179632682,0.0777160375986626,0.0484968956602355,0.0669931884016729,0.0299572210207423,0.0378277808631287,0.0155883635666758,0.0348873162363025,0.048169350181296
17,0.0754364756754058,0.0793055542179843,0.07541591539747,0.0771635549869721,0.0463536863897268,0.0646320290651057,0.0297488907062096,0.036565276329833,0.0125217435060923,0.0328553918442498,0.0442815730745994
17.3333333333333,0.0741014025915677,0.0782935697262769,0.0748407448387893,0.0765302359852041,0.0441303747400001,0.0620182513983002,0.0293824586430997,0.0350925438265893,0.00940075711218206,0.0305233678517563,0.0396908735123776
17.6666666666667,0.0726580902898178,0.0771613730915839,0.07416088316703,0.0758138513611397,0.0418440965400739,0.0591741983471322,0.0288519880754297,0.0334176346723179,0.00625437413309588,0.0278808073604853,0.0345361539020462
18,0.0711065387701559,0.0759077483769844,0.0733731817644749,0.0750118781228553,0.0395119982318599,0.0561254352161944,0.028151542247217,0.031548653976024,0.0031115643169845,0.0249172734721004,0.0289570111368248
18.3333333333333,0.0694467480325822,0.0745314796455579,0.0724743665158856,0.0741214886158685,0.0371510115244995,0.0529005090999931,0.0272751844024788,0.0294937068467128,1.29741199857494e-06,0.0216223292882649,0.023093042109933
18.6666666666667,0.0676787180770966,0.0730313509603835,0.0714610378085024,0.0731395396202853,0.0347776145752642,0.0495306476593051,0.0262169777852322,0.0272608983933891,-0.00304745683371121,0.0179855379106423,0.0170838437145902
19,0.0658024489036992,0.0714061463845407,0.0703296705320444,0.0720625614479469,0.0324075796970077,0.0460493942899964,0.0249709856394945,0.0248583337250583,-0.00600572867199408,0.0140066942758677,0.011069012844016
19.3333333333333,0.0638179405123898,0.0696546499811087,0.0690766140787094,0.0708867470395755,0.0300557075921888,0.0424921767315469,0.023531271209283,0.0222941179507253,-0.00884454835469938,0.00975904191222468,0.00518814639143001
19.6666666666667,0.0617251929031686,0.0677756458131668,0.0676980923431739,0.0696079410619219,0.0277355481134437,0.0388958061625397,0.0218918977386147,0.0195763561793952,-0.0115349461336764,0.00534791346519053,-0.000419158749948332
20,0.0595242060760355,0.0657679179437944,0.0661902037225932,0.0682216290049115,0.0254591075507291,0.0352979038303902,0.0200469284715071,0.0167131535200732,-0.0140479522607745,0.000878775969547885,-0.00561330568689937
20.3333333333333,0.0572149800309906,0.0636302504360708,0.0645489211166014,0.0667229262787912,0.0232365424450172,0.0317362522625702,0.0179904266519773,0.0137126150817644,-0.0163545969878428,-0.00354290353992077,-0.0102546975262036
20.6666666666667,0.0547975147680337,0.0613614273530752,0.0627700919273115,0.0651065673112762,0.0210758399285547,0.0282480681065835,0.0157164555240426,0.0105828459734738,-0.0184259105667307,-0.00781165802843299,-0.0142037373746415
21,0.052271810287165,0.0589602327578871,0.0608494380593148,0.0633668946446962,0.0189824845916831,0.0248691936459662,0.0132192248737912,0.00733195130420652,-0.0202336704942329,-0.0118220204612061,-0.0173228851155487
21.3333333333333,0.0496378665883844,0.0564254507135857,0.0587825559196819,0.0614978480331424,0.0169591118762156,0.0216332040395786,0.0105002591277558,0.00396803618296772,-0.021786952962711,-0.0154685238034577,-0.0195772645352663
21.6666666666667,0.0468956836716919,0.0537558652832502,0.0565649164179617,0.0594929535396143,0.0150051479953794,0.0185704273314165,0.00757164359146834,0.000499205718762426,-0.0231486860269271,-0.0186457010204053,-0.0210802255790944
22,0.0440452615370876,0.0509502605299602,0.0541918649661822,0.0573453126331657,0.0131164363803131,0.015706874278254,0.00444628693990271,-0.00306643497940419,-0.0243859962537089,-0.0212480850772663,-0.0219566745116336
22.3333333333333,0.0410866001845714,0.0480074205167948,0.0516586214788499,0.055047591286052,0.0112848506531267,0.0130630750423468,0.00113709784803288,-0.00672078080252708,-0.0255660102098839,-0.0231702089392582,-0.0223315175974845
22.6666666666667,0.0380196996141433,0.0449261293068333,0.0489602803729501,0.0525920090708766,0.00949789412652136,0.0106528197964755,-0.00234301500916722,-0.0104557266416012,-0.0267558544622799,-0.0243066055715985,-0.0223296611012477
23,0.0348445598258033,0.0417051709631551,0.0460918105679471,0.0499703282577373,0.00773828582997371,0.00848180028854184,-0.00598114295672355,-0.0142631673876213,-0.0280226555777244,-0.024576082908548,-0.022076011287524
23.3333333333333,0.0315611808195515,0.0383433295488396,0.0430480554857837,0.0471738429113735,0.00598353306247201,0.00654614941309895,-0.00976437731966219,-0.0181349979315824,-0.029433540123045,-0.0241312869306444,-0.0216954744209138
23.6666666666667,0.0281695625953877,0.0348393891269658,0.0398237330508814,0.0441933679883123,0.00420549047181673,0.00483087583692487,-0.0136798094230092,-0.0220631131644794,-0.0310556346650695,-0.0232555455333917,-0.0213129567660179
24,0.0246697051533121,0.0311921337606134,0.0364134356901408,0.0410192284340155,0.00236990566048956,0.00330819072601241,-0.0177145305917906,-0.0260394079773072,-0.0329560657706253,-0.022233614306804,-0.0210533645874369
24.3333333333333,0.0210616084933246,0.0274003475128614,0.0328116303329408,0.037641248280026,0.000435951318063843,0.00193572362119987,-0.0218556321510324,-0.0300557772610606,-0.0352019600065402,-0.0213502488408956,-0.0210416041497715
24.6666666666667,0.0173452726154252,0.0234628144467893,0.0290126584111395,0.0340487397411149,-0.00164425611980645,0.000654624509698998,-0.0260902054257607,-0.0341047981687676,-0.0378604439396418,-0.0208902047256803,-0.0214145836321064
25,0.013520697519614,0.0193783186254763,0.0250107358590733,0.0302304923124274,-0.00392615128584684,-0.000612450860193015,-0.0304053417410015,-0.0381822049440431,-0.0409986441367576,-0.0211382375511724,-0.022364748718802
25.3333333333333,0.00958788320589093,0.0151456441120018,0.0207999531135578,0.0261747618666298,-0.00647322816905627,-0.00196347537397656,-0.0347881324217808,-0.0422846443836375,-0.044683280775805,-0.0223791029073859,-0.0241005981415262
25.6666666666667,0.0055468296742559,0.0107635749694451,0.0163742751138871,0.0218692597510568,-0.00935756187605197,-0.00351930760811214,-0.0392256687931247,-0.0464087633746558,-0.0489319009765417,-0.0248975556262939,-0.0268306322214059
26,0.00139753692470906,0.00623089526088548,0.0117275413018341,0.0173011418848569,-0.0126603438658366,-0.00542607450226562,-0.0437050421800592,-0.0505512088042025,-0.0536665504647796,-0.0288777986766693,-0.0307611395293476
26.3333333333333,-0.00285999504274964,0.00154638904940226,0.00685346562165037,0.0124569978561401,-0.0164724306580268,-0.00785768259927622,-0.0482133439076103,-0.0547086275593827,-0.0587983024657493,-0.0341252396704606,-0.035927284702539
26.6666666666667,-0.00722576622812032,-0.00329115960192528,0.00174563652006643,0.00732284001912387,-0.0208949060145009,-0.0110184608057384,-0.0527376653008042,-0.058877666527301,-0.0642382302046818,-0.0403561034551842,-0.0420741654325962
27,-0.0116997766314028,-0.00828296663001775,-0.00360248305370856,0.00188409259128031,-0.0260396565944978,-0.0151459376257126,-0.0572660383946288,-0.0630549725950625,-0.0698974069068077,-0.0472866148783563,-0.0489187819916686
27.3333333333333,-0.0162820262525972,-0.0134302479717959,-0.00919755564798672,-0.00387441924951754,-0.0320299610831505,-0.0205137558205717,-0.0617944416033615,-0.0672371926497717,-0.075686905797358,-0.0546329987874932,-0.0561781346519058
27.6666666666667,-0.0209725150917034,-0.0187342195641804,-0.0150463693086012,-0.00996848026784908,-0.0390010927934679,-0.0274347274474831,-0.0663228448120944,-0.071421058916061,-0.0815200633093032,-0.0621187021757831,-0.0635764260963864
28,-0.0257712431487215,-0.024196097344092,-0.0211558375789068,-0.0164144960735992,-0.0471009357417511,-0.0362640322293935,-0.0708512480208271,-0.0756049815533816,-0.0873547158183374,-0.0696091762647756,-0.0709794752054781
28.3333333333333,-0.0306782104236515,-0.0298170972484512,-0.0275329994997792,-0.0232295040248118,-0.0564906141964334,-0.047402562209232,-0.0753796512295599,-0.0797889041907021,-0.0931893683273716,-0.0770996503537681,-0.0783825243145699
28.6666666666667,-0.0356934169164934,-0.0355984352141789,-0.0341850196096156,-0.0304311841305436,-0.0673451357003936,-0.0613004156410568,-0.0799080544382927,-0.0839728268280228,-0.0990240208364058,-0.0845901244427607,-0.0857855734236617
29,-0.0408168626272472,-0.0415413271781956,-0.0411191879443342,-0.0380378699537164,-0.0798540475666787,-0.0784605430708751,-0.0844364576470254,-0.0881567494653434,-0.10485867334544,-0.0920805985317532,-0.0931886225327534
29.3333333333333,-0.0460485475559128,-0.0476469890774221,-0.0483429200373743,-0.0460685595139717,-0.0942221068476918,-0.0994425485598605,-0.0889648608557582,-0.092340672102664,-0.110693325854474,-0.0995710726207457,-0.100591671641845
29.6666666666667,-0.0513884717024903,-0.0539166368487791,-0.0558637569196972,-0.0545429261905229,-0.110669963777781,-0.124866649002833,-0.093493264064491,-0.0965245947399846,-0.116527978363508,-0.107061546709738,-0.107994720750937
30,-0.0568366350669797,-0.0603514864291873,-0.0636893651197845,-0.0634813296250095,-0.129434858689329,-0.155417794494483,-0.0980216672732238,-0.100708517377305,-0.122362630872543,-0.114552020798731,-0.115397769860029
30.3333333333333,-0.0623930376493809,-0.0669527537555673,-0.0718275366636398,-0.0729048266243504,-0.150771332402213,-0.191849952696369,-0.102550070481957,-0.104892440014626,-0.128197283381577,-0.122042494887723,-0.122800818969121
30.6666666666667,-0.0680576794496941,-0.0737216547648399,-0.0802861890747874,-0.0828351820635966,-0.174951950086751,-0.234990560157236,-0.107078473690689,-0.109076362651947,-0.134031935890611,-0.129532968976716,-0.130203868078212
31,-0.0738305604679191,-0.0806594053939255,-0.0890733653742731,-0.0932948797887849,-0.202268038600085,-0.285745143539387,-0.111606876899422,-0.113260285289267,-0.139866588399645,-0.137023443065708,-0.137606917187304
31.3333333333333,-0.0797116807040559,-0.0877672215797452,-0.0981972340806639,-0.104307133519792,-0.233030437295977,-0.345102113703987,-0.116135280108155,-0.117444207926588,-0.145701240908679,-0.144513917154701,-0.145009966296396
31.6666666666667,-0.0857010401581047,-0.0950463192592195,-0.107666089210048,-0.115895897753186,-0.267570262308077,-0.414137735607916,-0.120663683316888,-0.121628130563908,-0.151535893417714,-0.152004391243694,-0.152413015405488
32,-0.0917986388300653,-0.102497914369269,-0.117488350276036,-0.128085878665082,-0.306239684306604,-0.494021276964986,-0.12519208652562,-0.125812053201229,-0.157370545926748,-0.159494865332686,-0.159816064514579
32.3333333333333,-0.0980044767199379,-0.110123222846815,-0.127672562289757,-0.140902545013995,-0.349412719728482,-0.586020338624138,-0.129720489734353,-0.12999597583855,-0.163205198435782,-0.166985339421679,-0.167219113623671
32.6666666666667,-0.104318553827722,-0.117923460628777,-0.138227395759863,-0.15437213904369,-0.397486035480892,-0.691506369617493,-0.134248892943086,-0.13417989847587,-0.169039850944816,-0.174475813510671,-0.174622162732763
33,-0.110740870153418,-0.125899843652076,-0.149161646692529,-0.16852168738604,-0.450879767118327,-0.811960369830992,-0.138777296151819,-0.138363821113191,-0.17487450345385,-0.181966287599664,-0.182025211841855
