"iso","year","growthWDI","temp","temp2","prec","prec2","iso_id","GDPpctile_WDIppp","time","time2"
"AGO",2007,0.1697998,22.5908333333333,510.345750694444,1079.17,1164607.8889,"AGO",39,21,441
"AGO",2008,0.0960216,22.5666666666667,509.254444444444,946.44,895748.6736,"AGO",39,22,484
"AGO",2009,-0.0090385,22.9766666666667,527.927211111111,977.28,955076.1984,"AGO",39,23,529
"AGO",2010,0.0011492,22.9783333333333,528.003802777778,986.36,972906.0496,"AGO",39,24,576
"AGO",2014,0.00821220988941135,22.97,527.6209,961.02,923559.4404,"AGO",39,28,784
"AGO",2015,-0.0280470818378251,23.0766666666667,532.532544444445,1099.57,1209054.1849,"AGO",39,29,841
"AGO",2016,-0.0515402904669538,23.3491666666667,545.183584027778,1142.74,1305854.7076,"AGO",39,30,900
"AGO",2017,-0.0362286501702881,23.1691666666667,536.810284027778,867.04,751758.3616,"AGO",39,31,961
"AGO",2018,-0.0396852454312942,23.2425,540.21380625,1060.71,1125105.7041,"AGO",39,32,1024
"AGO",2019,-0.0352900012504749,23.6191666666667,557.865034027778,1050.45,1103445.2025,"AGO",39,33,1089
"AGO",2020,-0.071276148271679,23.3066666666667,543.200711111111,1002.76,1005527.6176,"AGO",39,34,1156
"AGO",2021,-0.010943408561201,23.3991666666667,547.521000694444,823.93,678860.6449,"AGO",39,35,1225
"AGO",2022,0.00991406795873331,22.9383333333333,526.167136111111,821.63,675075.8569,"AGO",39,36,1296
"ALB",1981,0.0358366,12.8783333333333,165.851469444444,1457.62,2124656.0644,"ALB",41,0,0
"ALB",1982,0.0079269,13.5716666666667,184.190136111111,989.85,979803.0225,"ALB",41,1,1
"ALB",1983,-0.0102201,12.9558333333333,167.853617361111,1004.54,1009100.6116,"ALB",41,2,4
"ALB",1984,-0.0336343,13.1675,173.38305625,1107.24,1225980.4176,"ALB",41,3,9
"ALB",1985,-0.0029102,13.5441666666667,183.444450694444,1279.07,1636020.0649,"ALB",41,4,16
"ALB",1986,0.0355086,13.4833333333333,181.800277777778,1224.77,1500061.5529,"ALB",41,5,25
"ALB",1987,-0.02788,13.4416666666667,180.678402777778,1283.88,1648347.8544,"ALB",41,6,36
"ALB",1988,-0.0331693,13.4033333333333,179.649344444444,1103.97,1218749.7609,"ALB",41,7,49
"ALB",1989,0.0669445,13.095,171.479025,1071.81,1148776.6761,"ALB",41,8,64
"ALB",1990,-0.1186473,13.7366666666667,188.696011111111,963.94,929180.3236,"ALB",41,9,81
"ALB",1991,-0.3447925,12.54,157.2516,1160.96,1347828.1216,"ALB",41,10,100
"ALB",1992,-0.0686592,13.1758333333333,173.602584027778,972.83,946398.2089,"ALB",41,11,121
"ALB",1993,0.0977688,13.23,175.0329,1109.06,1230014.0836,"ALB",41,12,144
"ALB",1994,0.0858738,14.2916666666667,204.251736111111,895.35,801651.6225,"ALB",41,13,169
"ALB",1995,0.131046,12.97,168.2209,1388.68,1928432.1424,"ALB",41,14,196
"ALB",1996,0.0933098,13.1083333333333,171.828402777778,1480.49,2191850.6401,"ALB",41,15,225
"ALB",1997,-0.1013309,13.2675,176.02655625,948.67,899974.7689,"ALB",41,16,256
"ALB",1998,0.1258526,13.575,184.280625,1268.83,1609929.5689,"ALB",41,17,289
"ALB",1999,0.1025524,13.92,193.7664,1278.53,1634638.9609,"ALB",41,18,324
"ALB",2000,0.076832,13.7583333333333,189.291736111111,980.75,961870.5625,"ALB",41,19,361
"ALB",2001,0.0757573,13.7116666666667,188.009802777778,1169.76,1368338.4576,"ALB",41,20,400
"ALB",2002,0.0327356,13.7941666666667,190.279034027778,1252.97,1569933.8209,"ALB",41,21,441
"ALB",2003,0.0612746,13.8583333333333,192.053402777778,1145.42,1311986.9764,"ALB",41,22,484
"ALB",2004,0.0636344,13.385,179.158225,1496.44,2239332.6736,"ALB",41,23,529
"ALB",2005,0.0608169,12.7225,161.86200625,1492.37,2227168.2169,"ALB",41,24,576
"ALB",2006,0.0570764,12.9808333333333,168.502034027778,1089.49,1186988.4601,"ALB",41,25,625
"ALB",2007,0.066514,13.9966666666667,195.906677777778,1063.56,1131159.8736,"ALB",41,26,676
"ALB",2008,0.0838562,13.8466666666667,191.730177777778,1126.81,1269700.7761,"ALB",41,27,729
"ALB",2009,0.042216,13.9525,194.67225625,1505.33,2266018.4089,"ALB",41,28,784
"ALB",2010,0.044027,13.8383333333333,191.499469444444,1913.7,3662247.69,"ALB",41,29,841
"ALB",2014,0.0383017022939833,14.2283333333333,202.445469444444,1403.8,1970654.44,"ALB",41,33,1089
"ALB",2015,0.0381743447071763,14.3425,205.70730625,1099.09,1207998.8281,"ALB",41,34,1156
"ALB",2016,0.0552482598081943,14.2616666666667,203.395136111111,1562.64,2441843.7696,"ALB",41,35,1225
"ALB",2017,0.0488935288088643,14.175,200.930625,1156,1336336,"ALB",41,36,1296
"ALB",2018,0.0528357949627288,14.835,220.077225,1505.83,2267523.9889,"ALB",41,37,1369
"ALB",2019,0.0364975808463876,14.6283333333333,213.988136111111,1268.63,1609422.0769,"ALB",41,38,1444
"ALB",2020,-0.0181016536329729,14.43,208.2249,1151.88,1326827.5344,"ALB",41,39,1521
"ALB",2021,0.106641494274411,14.2375,202.70640625,1512.81,2288594.0961,"ALB",41,40,1600
"ALB",2022,0.0645698822084806,14.5883333333333,212.819469444444,1233.27,1520954.8929,"ALB",41,41,1681
"ARE",1976,-0.0042797,26.25,689.0625,143.26,20523.4276,"ARE",100,0,0
"ARE",1977,0.0452509,27.18,738.7524,62.32,3883.7824,"ARE",100,1,1
"ARE",1978,-0.1497971,26.7658333333333,716.409834027778,32.49,1055.6001,"ARE",100,2,4
"ARE",1979,0.077029,27.155,737.394025,74.01,5477.4801,"ARE",100,3,9
"ARE",1980,0.1226247,27.3708333333333,749.162517361111,29.23,854.3929,"ARE",100,4,16
"ARE",1981,-0.0265279,27.2316666666667,741.563669444444,26.58,706.4964,"ARE",100,5,25
"ARE",1982,-0.1275366,26.1866666666667,685.741511111111,177.3,31435.29,"ARE",100,6,36
"ARE",1983,-0.0989156,26.0666666666667,679.471111111111,150.45,22635.2025,"ARE",100,7,49
"ARE",1984,-0.010308,26.8525,721.05675625,25.61,655.8721,"ARE",100,8,64
"ARE",1985,-0.0898999,27.2583333333333,743.016736111111,16.66,277.5556,"ARE",100,9,81
"ARE",1986,-0.2194996,27.2566666666667,742.925877777778,55.04,3029.4016,"ARE",100,10,100
"ARE",1987,-0.0265068,27.24,742.0176,71.91,5171.0481,"ARE",100,11,121
"ARE",1988,-0.0869745,27.3158333333333,746.154750694444,135.81,18444.3561,"ARE",100,12,144
"ARE",1989,0.0572723,26.7641666666667,716.320617361111,103.48,10708.1104,"ARE",100,13,169
"ARE",1990,0.1116872,27.2141666666667,740.610867361111,105.37,11102.8369,"ARE",100,14,196
"ARE",1991,-0.0461024,26.5233333333333,703.487211111111,41.68,1737.2224,"ARE",100,15,225
"ARE",1992,-0.0206559,26.0041666666667,676.216684027778,145.49,21167.3401,"ARE",100,16,256
"ARE",1993,-0.0398073,27.0158333333333,729.855250694444,96.78,9366.3684,"ARE",100,17,289
"ARE",1994,0.0156734,27.2591666666667,743.062167361111,18.33,335.9889,"ARE",100,18,324
"ARE",1995,0.014865,26.8683333333333,721.907336111111,156.37,24451.5769,"ARE",100,19,361
"ARE",1996,0.004661,27.3183333333333,746.291336111111,137.95,19030.2025,"ARE",100,20,400
"ARE",1997,0.0243041,26.82,719.3124,239.32,57274.0624,"ARE",100,21,441
"ARE",1998,-0.0509921,28.3075,801.31455625,82.27,6768.3529,"ARE",100,22,484
"ARE",1999,-0.0210369,28.2191666666667,796.321367361111,39.92,1593.6064,"ARE",100,23,529
"ARE",2000,0.0581922,27.7425,769.64630625,15.53,241.1809,"ARE",100,24,576
"ARE",2001,-0.0204532,27.8441666666667,775.297617361111,13.97,195.1609,"ARE",100,25,625
"ARE",2002,-0.004865,28.02,785.1204,31.93,1019.5249,"ARE",100,26,676
"ARE",2003,0.040268,28.1175,790.59380625,30.58,935.1364,"ARE",100,27,729
"ARE",2004,0.0089558,28.0775,788.34600625,36.08,1301.7664,"ARE",100,28,784
"ARE",2005,-0.0783331,28.0133333333333,784.746844444444,59.83,3579.6289,"ARE",100,29,841
"ARE",2006,-0.0675819,28.1058333333333,789.937867361111,90.48,8186.6304,"ARE",100,30,900
"ARE",2007,-0.1418018,28.2016666666667,795.334002777778,31.88,1016.3344,"ARE",100,31,961
"ARE",2008,-0.1279019,27.7166666666667,768.213611111111,52.3,2735.29,"ARE",100,32,1024
"ARE",2009,-0.1761062,28.2066666666667,795.616044444444,80.67,6507.6489,"ARE",100,33,1089
"ARE",2010,-0.0729982,28.7516666666667,826.658336111111,50.8,2580.64,"ARE",100,34,1156
"ARE",2014,-0.00124078023674471,28.0191666666667,785.073700694444,44.31,1963.3761,"ARE",100,38,1444
"ARE",2015,0.0147473600077311,28.8525,832.46675625,31.49,991.6201,"ARE",100,39,1521
"ARE",2016,0.00574841518832997,28.3091666666667,801.408917361111,66.28,4393.0384,"ARE",100,40,1600
"ARE",2017,-0.0415218113866617,28.8983333333333,835.113669444444,63.94,4088.3236,"ARE",100,41,1681
"ARE",2018,0.00195794810557288,28.83,831.1689,23.71,562.1641,"ARE",100,42,1764
"ARE",2019,0.00209030520233554,28.5525,815.24525625,74.51,5551.7401,"ARE",100,43,1849
"ARE",2020,-0.08258825738052,28.58,816.8164,103.34,10679.1556,"ARE",100,44,1936
"ARE",2021,0.0265160401509495,29.0616666666667,844.580469444444,12.87,165.6369,"ARE",100,45,2025
"ARE",2022,0.0218063316393284,28.8775,833.91000625,47.8,2284.84,"ARE",100,46,2116
"ARG",1961,0.0367323,16.8025,282.32400625,1094.79,1198565.1441,"ARG",NA,0,0
"ARG",1962,-0.024463,16.1766666666667,261.684544444444,819.93,672285.2049,"ARG",NA,1,1
"ARG",1963,-0.0701775,16.655,277.389025,1199.75,1439400.0625,"ARG",NA,2,4
"ARG",1964,0.0812122,16.0275,256.88075625,963.73,928775.5129,"ARG",NA,3,9
"ARG",1965,0.0855667,16.6825,278.30580625,903.99,817197.9201,"ARG",NA,4,16
"ARG",1966,-0.021095,16.3575,267.56780625,1062.35,1128587.5225,"ARG",NA,5,25
"ARG",1967,0.0172599,16.7983333333333,282.184002777778,1290.38,1665080.5444,"ARG",NA,6,36
"ARG",1968,0.0329098,16.8991666666667,285.581834027778,1098.24,1206131.0976,"ARG",NA,7,49
"ARG",1969,0.0777439,17.04,290.3616,1092.49,1193534.4001,"ARG",NA,8,64
"ARG",1970,0.0146266,16.9375,286.87890625,1045.6,1093279.36,"ARG",NA,9,81
"ARG",1971,0.0388175,16.4641666666667,271.068784027778,1040.38,1082390.5444,"ARG",NA,10,100
"ARG",1972,-0.0007392,16.7716666666667,281.288802777778,1147.96,1317812.1616,"ARG",NA,11,121
"ARG",1973,0.0105496,16.3575,267.56780625,1221.8,1492795.24,"ARG",NA,12,144
"ARG",1974,0.0369048,16.4858333333333,271.782700694444,930.72,866239.7184,"ARG",NA,13,169
"ARG",1975,-0.016678,16.6525,277.30575625,1030.36,1061641.7296,"ARG",NA,14,196
"ARG",1976,-0.0361213,16.0491666666667,257.575750694444,1118.11,1250169.9721,"ARG",NA,15,225
"ARG",1977,0.0518319,17.0925,292.15355625,1060.81,1125317.8561,"ARG",NA,16,256
"ARG",1978,-0.060996,16.785,281.736225,1092.41,1193359.6081,"ARG",NA,17,289
"ARG",1979,0.0824835,16.6283333333333,276.501469444444,984.53,969299.3209,"ARG",NA,18,324
"ARG",1980,0.0256764,17.16,294.4656,1098.65,1207031.8225,"ARG",NA,19,361
"ARG",1981,-0.0737533,16.9108333333333,285.976284027778,1176.17,1383375.8689,"ARG",NA,20,400
"ARG",1982,-0.0661002,17.1083333333333,292.695069444444,1148.27,1318523.9929,"ARG",NA,21,441
"ARG",1983,0.0227399,16.5525,273.98525625,1089.62,1187271.7444,"ARG",NA,22,484
"ARG",1984,0.0066658,16.25,264.0625,1341.39,1799327.1321,"ARG",NA,23,529
"ARG",1985,-0.0939708,17.0191666666667,289.652034027778,1200.28,1440672.0784,"ARG",NA,24,576
"ARG",1986,0.0608905,17.1225,293.18000625,1248.15,1557878.4225,"ARG",NA,25,625
"ARG",1987,0.0139193,16.77,281.2329,1083.29,1173517.2241,"ARG",NA,26,676
"ARG",1988,-0.0404672,16.3275,266.58725625,986.09,972373.4881,"ARG",NA,27,729
"ARG",1989,-0.092236,17.1991666666667,295.811334027778,896.84,804321.9856,"ARG",NA,28,784
"ARG",1990,-0.03831,16.6866666666667,278.444844444444,1357.03,1841530.4209,"ARG",NA,29,841
"ARG",1991,0.1055819,16.6658333333333,277.750000694444,1249.85,1562125.0225,"ARG",NA,30,900
"ARG",1992,0.0994171,16.3433333333333,267.104544444444,1189.38,1414624.7844,"ARG",NA,31,961
"ARG",1993,0.0443159,16.485,271.755225,1264.7,1599466.09,"ARG",NA,32,1024
"ARG",1994,0.0439257,17.1033333333333,292.524011111111,1105.99,1223213.8801,"ARG",NA,33,1089
"ARG",1995,-0.0413973,16.6525,277.30575625,850.08,722636.0064,"ARG",NA,34,1156
"ARG",1996,0.0414992,16.8666666666667,284.484444444444,1129.31,1275341.0761,"ARG",NA,35,1225
"ARG",1997,0.065961,17.3475,300.93575625,1140.69,1301173.6761,"ARG",NA,36,1296
"ARG",1998,0.0261198,16.6291666666667,276.529184027778,1180.79,1394265.0241,"ARG",NA,37,1369
"ARG",1999,-0.0456003,16.5441666666667,273.709450694444,1091.64,1191677.8896,"ARG",NA,38,1444
"ARG",2000,-0.0185049,16.4733333333333,271.370711111111,1278.26,1633948.6276,"ARG",NA,39,1521
"ARG",2001,-0.0550741,17.1516666666667,294.179669444444,1298.42,1685894.4964,"ARG",NA,40,1600
"ARG",2002,-0.1248064,16.955,287.472025,1368.21,1871998.6041,"ARG",NA,41,1681
"ARG",2003,0.0756107,16.9658333333333,287.839500694444,1103.42,1217535.6964,"ARG",NA,42,1764
"ARG",2004,0.0775771,17.0458333333333,290.560434027778,923.3,852482.89,"ARG",NA,43,1849
"ARG",2005,0.0791849,16.8516666666667,283.978669444444,988.06,976262.5636,"ARG",NA,44,1936
"ARG",2006,0.0715387,17.3491666666667,300.993584027778,961.77,925001.5329,"ARG",NA,45,2025
"ARG",2014,-0.0351326421042003,17.4008333333333,302.789000694444,1290.04,1664203.2016,"ARG",NA,53,2809
"ARG",2015,0.0166091253843923,17.5791666666667,309.027100694444,1006.31,1012659.8161,"ARG",NA,54,2916
"ARG",2016,-0.0302450095578762,16.845,283.754025,1074.19,1153884.1561,"ARG",NA,55,3025
"ARG",2017,0.0191639608148853,17.79,316.4841,1047.2,1096627.84,"ARG",NA,56,3136
"ARG",2018,-0.0341553683867816,17.4558333333333,304.706117361111,971.19,943210.0161,"ARG",NA,57,3249
"ARG",2019,-0.0269506723533574,17.3325,300.41555625,973.88,948442.2544,"ARG",NA,58,3364
"ARG",2020,-0.103361096878518,17.4891666666667,305.870950694444,691.14,477674.4996,"ARG",NA,59,3481
"ARG",2021,0.101485599877349,17.43,303.8049,784.81,615926.7361,"ARG",NA,60,3600
"ARG",2022,0.0579747980169367,17.1008333333333,292.438500694444,674.91,455503.5081,"ARG",NA,61,3721
"ARM",1991,-0.1151386,7.49666666666667,56.2000111111111,702.6,493646.76,"ARM",36,0,0
"ARM",1992,-0.5233527,5.34833333333333,28.6046694444444,709.69,503659.8961,"ARM",36,1,1
"ARM",1993,-0.0687026,5.9825,35.79030625,725.19,525900.5361,"ARM",36,2,4
"ARM",1994,0.0765379,7.2425,52.45380625,758.92,575959.5664,"ARM",36,3,9
"ARM",1995,0.0872276,7.56666666666667,57.2544444444444,645.47,416631.5209,"ARM",36,4,16
"ARM",1996,0.0725531,7.99916666666667,63.9866673611111,651.66,424660.7556,"ARM",36,5,25
"ARM",1997,0.0440079,7.16083333333333,51.2775340277778,674.08,454383.8464,"ARM",36,6,36
"ARM",1998,0.0783598,8.6475,74.77925625,615.29,378581.7841,"ARM",36,7,49
"ARM",1999,0.038634,8.68833333333333,75.4871361111111,706.32,498887.9424,"ARM",36,8,64
"ARM",2000,0.0630697,8.08583333333333,65.3807006944444,546.27,298410.9129,"ARM",36,9,81
"ARM",2001,0.0965316,8.765,76.825225,656.55,431057.9025,"ARM",36,10,100
"ARM",2002,0.1281086,7.75833333333333,60.1917361111111,828.85,686992.3225,"ARM",36,11,121
"ARM",2003,0.1349928,7.45583333333333,55.5894506944444,785.99,617780.2801,"ARM",36,12,144
"ARM",2004,0.1029791,7.63583333333333,58.3059506944444,700.48,490672.2304,"ARM",36,13,169
"ARM",2005,0.1334039,7.85416666666667,61.6879340277778,791.15,625918.3225,"ARM",36,14,196
"ARM",2006,0.1279585,8.30166666666667,68.9176694444444,690.58,476900.7364,"ARM",36,15,225
"ARM",2007,0.1331741,7.63916666666667,58.3568673611111,806.46,650377.7316,"ARM",36,16,256
"ARM",2008,0.0708776,8.04916666666667,64.7890840277778,635.36,403682.3296,"ARM",36,17,289
"ARM",2009,-0.1494287,7.83083333333333,61.3219506944444,849.57,721769.1849,"ARM",36,18,324
"ARM",2010,0.0233321,10.0166666666667,100.333611111111,774.24,599447.5776,"ARM",36,19,361
"ARM",2014,0.0388187670110254,8.89666666666667,79.1506777777778,679.78,462100.8484,"ARM",36,23,529
"ARM",2015,0.0351599547257022,8.82083333333333,77.8071006944444,777.78,604941.7284,"ARM",36,24,576
"ARM",2016,0.00611877151180408,7.93583333333333,62.9774506944444,828.2,685915.24,"ARM",36,25,625
"ARM",2017,0.0796544606461424,8.09416666666667,65.5155340277778,582.21,338968.4841,"ARM",36,26,676
"ARM",2018,0.0556850117850011,9.865,97.318225,773.02,597559.9204,"ARM",36,27,729
"ARM",2019,0.0783608438672164,8.86583333333333,78.6030006944444,619.28,383507.7184,"ARM",36,28,784
"ARM",2020,-0.0716866452731679,8.69416666666667,75.5885340277778,690.92,477370.4464,"ARM",36,29,841
"ARM",2021,0.0577142760758333,9.27833333333333,86.0874694444444,625.8,391625.64,"ARM",36,30,900
"ARM",2022,0.123383335576379,9.06,82.0836,570.5,325470.25,"ARM",36,31,961
"AUS",1961,0.003335,16.9191666666667,286.258200694444,729.85,532681.0225,"AUS",86,0,0
"AUS",1962,-0.0117426,16.675,278.055625,790.31,624589.8961,"AUS",86,1,1
"AUS",1963,0.0411178,16.6491666666667,277.194750694444,976.44,953435.0736,"AUS",86,2,4
"AUS",1964,0.0478048,16.5183333333333,272.855336111111,798.42,637474.4964,"AUS",86,3,9
"AUS",1965,0.0384735,16.6791666666667,278.194600694444,624.27,389713.0329,"AUS",86,4,16
"AUS",1966,0.0005376,16.355,267.486025,712.98,508340.4804,"AUS",86,5,25
"AUS",1967,0.0484588,16.6166666666667,276.113611111111,715.28,511625.4784,"AUS",86,6,36
"AUS",1968,0.0320211,16.5891666666667,275.200450694444,709.41,503262.5481,"AUS",86,7,49
"AUS",1969,0.0472136,16.5808333333333,274.924034027778,743.36,552584.0896,"AUS",86,8,64
"AUS",1970,0.0495153,16.275,264.875625,788.37,621527.2569,"AUS",86,9,81
"AUS",1971,0.0054845,16.2875,265.28265625,802.08,643332.3264,"AUS",86,10,100
"AUS",1972,0.0199824,16.5325,273.32355625,807.07,651361.9849,"AUS",86,11,121
"AUS",1973,0.0103514,16.7433333333333,280.339211111111,914.5,836310.25,"AUS",86,12,144
"AUS",1974,0.01487,16.1291666666667,260.150017361111,1065.83,1135993.5889,"AUS",86,13,169
"AUS",1975,0.000935,16.4016666666667,269.014669444444,845.48,714836.4304,"AUS",86,14,196
"AUS",1976,0.0155152,16.2408333333333,263.764667361111,879.83,774100.8289,"AUS",86,15,225
"AUS",1977,0.0241788,16.5983333333333,275.504669444444,679.79,462114.4441,"AUS",86,16,256
"AUS",1978,-0.0026934,16.4975,272.16750625,955.6,913171.36,"AUS",86,17,289
"AUS",1979,0.0289308,16.83,283.2489,690.12,476265.6144,"AUS",86,18,324
"AUS",1980,0.017867,17.1208333333333,293.122934027778,685.1,469362.01,"AUS",86,19,361
"AUS",1981,0.0171483,16.9183333333333,286.230002777778,821.65,675108.7225,"AUS",86,20,400
"AUS",1982,0.0160198,16.7416666666667,280.283402777778,594.79,353775.1441,"AUS",86,21,441
"AUS",1983,-0.0350947,16.8583333333333,284.203402777778,908.64,825626.6496,"AUS",86,22,484
"AUS",1984,0.0339445,16.2758333333333,264.902750694444,876.69,768585.3561,"AUS",86,23,529
"AUS",1985,0.0374886,16.5558333333333,274.095617361111,839.37,704541.9969,"AUS",86,24,576
"AUS",1986,0.0221836,16.3683333333333,267.922336111111,793.2,629166.24,"AUS",86,25,625
"AUS",1987,0.009018,16.5841666666667,275.034584027778,798.48,637570.3104,"AUS",86,26,676
"AUS",1988,0.0378873,17.2308333333333,296.901617361111,973.84,948364.3456,"AUS",86,27,729
"AUS",1989,0.0219196,16.6858333333333,278.417034027778,885.95,784907.4025,"AUS",86,28,784
"AUS",1990,0.0258572,16.8283333333333,283.192802777778,974.28,949221.5184,"AUS",86,29,841
"AUS",1991,-0.0139803,16.9858333333333,288.518534027778,777.8,604972.84,"AUS",86,30,900
"AUS",1992,-0.0089626,16.3325,266.75055625,903.56,816420.6736,"AUS",86,31,961
"AUS",1993,0.0307393,16.8133333333333,282.688177777778,698.89,488447.2321,"AUS",86,32,1024
"AUS",1994,0.0290002,16.655,277.389025,568.95,323704.1025,"AUS",86,33,1089
"AUS",1995,0.0245668,16.4891666666667,271.892617361111,845.44,714768.7936,"AUS",86,34,1156
"AUS",1996,0.025553,16.4683333333333,271.206002777778,854.18,729623.4724,"AUS",86,35,1225
"AUS",1997,0.0275038,16.8966666666667,285.497344444444,662.61,439052.0121,"AUS",86,36,1296
"AUS",1998,0.0329399,17.0666666666667,291.271111111111,866.02,749990.6404,"AUS",86,37,1369
"AUS",1999,0.0373939,16.8366666666667,283.473344444444,881.52,777077.5104,"AUS",86,38,1444
"AUS",2000,0.0261105,16.8233333333333,283.024544444444,748.13,559698.4969,"AUS",86,39,1521
"AUS",2001,0.0055772,16.84,283.5856,725.15,525842.5225,"AUS",86,40,1600
"AUS",2002,0.0257508,16.9741666666667,288.122334027778,566.44,320854.2736,"AUS",86,41,1681
"AUS",2003,0.0179836,16.8225,282.99650625,742.95,551974.7025,"AUS",86,42,1764
"AUS",2004,0.0291463,16.9058333333333,285.807200694444,738.45,545308.4025,"AUS",86,43,1849
"AUS",2005,0.018474,17.1616666666667,294.522802777778,718.7,516529.69,"AUS",86,44,1936
"AUS",2006,0.0146502,16.905,285.779025,584.33,341441.5489,"AUS",86,45,2025
"AUS",2007,0.0307506,17.2933333333333,299.059377777778,776.39,602781.4321,"AUS",86,46,2116
"AUS",2008,0.0162688,16.6525,277.30575625,775.14,600842.0196,"AUS",86,47,2209
"AUS",2009,-0.0033332,17.3641666666667,301.514284027778,687.24,472298.8176,"AUS",86,48,2304
"AUS",2010,0.0038804,17.0441666666667,290.503617361111,964.78,930800.4484,"AUS",86,49,2401
"AUS",2014,0.0108218148890933,17.4316666666667,303.863002777778,677.75,459345.0625,"AUS",86,53,2809
"AUS",2015,0.00704511799724457,17.1775,295.06650625,766.18,587031.7924,"AUS",86,54,2916
"AUS",2016,0.0116312811538609,17.4075,303.02105625,838.38,702881.0244,"AUS",86,55,3025
"AUS",2017,0.0062251098729871,17.4275,303.71775625,792.56,628151.3536,"AUS",86,56,3136
"AUS",2018,0.013466306507712,17.335,300.502225,656.52,431018.5104,"AUS",86,57,3249
"AUS",2019,0.00695209563773375,17.5316666666667,307.359336111111,563.6,317644.96,"AUS",86,58,3364
"AUS",2020,-0.0135774770320791,17.1266666666667,293.322711111111,958.98,919642.6404,"AUS",86,59,3481
"AUS",2021,0.0186332687000336,16.7625,280.98140625,975.42,951444.1764,"AUS",86,60,3600
